age,clv_score,avg_balance,monetary_volume,mortgage_outstanding,activity_intensity,investments_aum,recency_days,category
70,97760.42,32259.01823820772,2292.26,38675.18766994397,7,18916.11569223401,227,FixedDeposit
67,18405.56,18145.88624367123,6865.92,87685.53341552301,9,14222.86861484965,158,CreditCard
22,30753.96,21980.25854333294,8422.03,0.0,7,9740.972703381856,67,DebitCard
41,96991.11,6511.119638191743,974.5,72367.85587749517,8,19168.83026253609,270,FixedDeposit
48,20475.57,9992.447650086677,5502.39,0.0,10,9015.346765972281,190,PersonalLoan
75,25937.22,25232.85034913039,668.69,44540.79354322907,8,320.2843331823237,170,Insurance
64,54870.67,13058.46084282942,3369.59,0.0,10,11572.26341188819,109,SavingsAccount
29,31775.12,10611.02052338629,4875.54,0.0,14,7878.764842507823,97,InvestmentFund
32,20213.54,4490.615506396419,14533.53,0.0,12,2676.231206592597,322,CreditCard
36,57376.09,24945.60703394559,2868.08,37378.31912248924,9,12285.83467739677,352,FixedDeposit
67,26820.88,8947.470649906414,1126.9,0.0,6,12867.65808968842,160,SavingsAccount
18,24215.27,23910.9027014378,5863.37,76025.28062141557,8,5045.790079286646,137,Insurance
20,37931.44,20556.68849291785,3035.38,38041.26152846801,11,1593.73340079971,185,CreditCard
49,10280.15,28583.61191112339,1789.38,83985.38991820061,14,13285.18649692358,169,SavingsAccount
30,12699.74,63066.99274695422,1120.86,0.0,14,4764.411895491902,306,Insurance
73,50757.04,13815.18045972889,8381.9,0.0,11,3445.194857448396,66,FXTransfer
73,39687.35,29290.67321034138,13287.25,0.0,6,8825.877175951593,343,Insurance
61,17407.47,10231.78273347462,14233.49,113865.2779348847,7,7970.846644626793,205,InvestmentFund
47,29149.54,15602.8164336858,8998.28,0.0,13,17390.10400830717,323,Insurance
54,12496.1,5166.207742783039,13781.49,29468.95597906837,11,12004.40932159522,265,PersonalLoan
72,40129.94,55526.26279925715,18585.15,89785.17910128194,8,14400.74808333003,67,InvestmentFund
70,65457.94,67596.11735888627,8177.29,76063.93563703849,8,28121.12641447961,195,FXTransfer
55,10244.41,41106.46961907951,691.55,0.0,12,16203.54750338195,137,DebitCard
43,102007.03,14634.81811343211,11802.05,52552.79157247468,14,16409.89292240233,164,InvestmentFund
22,11605.71,28560.08895782219,3963.15,0.0,14,2440.332973262608,332,PersonalLoan
74,16915.68,35686.70990623478,2370.67,64405.04674550173,9,2527.829499770785,284,CreditCard
33,88312.3,18008.05632957633,4599.34,35637.23518888956,6,8684.747741438758,354,FXTransfer
68,23915.1,13363.90401681889,6985.72,68965.35827021739,9,4123.987109150834,60,InvestmentFund
54,68299.9,21786.79007501078,10603.67,158945.6729200324,15,5378.467602901953,152,PersonalLoan
60,33166.48,50224.57339620122,4642.1,63001.15764535324,4,988.0174535026428,252,FixedDeposit
71,18383.48,16122.85148091322,636.31,27881.168402839,7,14945.42868788403,247,Insurance
54,27877.31,8386.286079314474,6712.29,0.0,10,1344.122403611104,266,CreditCard
52,43393.34,8820.647678364667,1233.67,111214.0194419451,12,18484.60944239057,129,PersonalLoan
19,63634.51,26645.00775432904,9827.75,120546.4959561262,6,22740.93478237004,161,FXTransfer
30,41128.32,36190.14758175021,3541.88,109682.5712002368,10,10439.73698291853,135,FixedDeposit
23,49213.58,11746.35045911214,3887.89,38983.931824885,8,3590.507648978875,88,CreditCard
49,34505.48,8220.426627833775,9559.8,0.0,12,5916.981559978411,304,InvestmentFund
66,46055.96,8304.203869200313,2559.79,115824.3717673892,10,18474.86692862678,14,InvestmentFund
24,67981.48,4441.280687714391,2194.2,0.0,14,4413.828265269707,356,FXTransfer
21,33882.67,18803.09413860116,2581.76,0.0,12,21097.49937646386,24,DebitCard
24,73413.18,52178.73677857358,9515.03,0.0,13,18258.46421231404,230,InvestmentFund
21,24959.08,55978.93030409412,3353.79,96556.68496176008,11,2275.028028505804,64,SavingsAccount
69,103381.33,20208.02174451164,8107.19,70204.37327707822,10,6090.365033648656,149,FXTransfer
35,13271.96,11455.42291012995,5480.19,78778.99875540134,8,2326.743006531683,133,InvestmentFund
27,65507.62,32324.63155439997,3999.48,36564.62970625004,7,22594.38501485466,66,FixedDeposit
67,41691.18,33021.44373955855,9716.32,34651.96196849222,7,6990.630130459275,34,DebitCard
58,12016.79,13429.29737702333,7338.61,52822.12510068251,9,9651.52716895737,158,FXTransfer
75,17486.55,27969.16035449682,5688.43,0.0,9,113.2351782137051,195,InvestmentFund
37,95081.42,9471.66722155547,19430.09,46113.45551238608,12,10180.36868203545,337,CreditCard
29,51608.32,39448.84081608625,3989.27,0.0,6,8286.781809430535,249,InvestmentFund
28,62451.44,20029.67338477892,16442.98,0.0,12,33132.64453377607,281,InvestmentFund
33,26449.11,18177.59778498852,5694.19,0.0,4,26739.05614140013,84,CreditCard
27,72976.84,27676.95149601542,10584.98,0.0,13,9443.711499221385,211,PersonalLoan
63,11365.4,17708.16172389483,16776.34,0.0,7,2927.390251489329,126,DebitCard
60,17091.32,11341.07533727522,1389.88,83633.76984804407,9,13594.51393995362,342,Insurance
20,72060.5,23289.7771837065,4434.24,0.0,12,2122.071952265761,155,DebitCard
57,20610.39,17910.61424167097,10676.52,61420.71981914098,10,8053.824700890221,319,DebitCard
75,56571.75,43101.50430850204,12764.61,109543.4587354559,9,7660.966737716228,317,Insurance
20,9207.94,48696.95395805489,4179.17,0.0,14,15008.45865819479,255,DebitCard
46,24658.05,64655.15283006678,10664.18,135371.3823927059,7,2961.202773887569,150,Insurance
75,45742.45,42037.37017176129,4825.4,80171.7927185245,6,6874.242967903497,86,CreditCard
32,78041.57,11142.60710017734,18462.28,0.0,11,6309.971668880818,179,PersonalLoan
40,38794.85,15202.31578111875,1342.26,0.0,7,2008.011390358205,260,SavingsAccount
33,72474.89,25009.35742196049,2653.58,31017.3164033012,8,3356.315598358427,232,SavingsAccount
18,15669.25,16790.76390719254,9597.74,65877.59886520093,11,3339.347317358477,116,FXTransfer
47,41673.61,55236.3932820594,8462.89,17514.90416725081,11,4592.516883495029,281,Insurance
20,21252.14,16113.7025552516,3981.25,83537.30442674864,14,28961.11892573789,91,PersonalLoan
52,46364.63,57520.48977602387,3394.31,57428.1887670362,14,5049.47194939754,33,DebitCard
56,47343.86,65452.35184890277,445.1,0.0,9,1049.873348509936,217,CreditCard
70,82807.14,63803.92387366403,6150.12,0.0,8,6614.194333557867,305,CreditCard
39,21533.99,5222.70217863644,11340.5,30111.43404080171,13,3470.342830943035,12,SavingsAccount
73,24093.06,11820.24048484384,15893.69,44487.72310521437,13,4059.992969392069,113,InvestmentFund
52,30973.23,28900.10746916963,980.94,37384.87694672048,12,5268.25277688341,78,SavingsAccount
21,59524.14,31846.94324307296,15390.62,0.0,5,7035.525056553561,39,DebitCard
64,17822.44,6902.562873167937,7747.43,0.0,11,12310.58311960555,142,Insurance
65,105449.31,6352.466195938686,20258.34,0.0,10,2076.192756041507,94,Insurance
74,39519.35,3515.522123859299,8475.21,33184.410095812,8,2617.791622408793,258,PersonalLoan
42,38386.05,14094.14775334873,5699.76,0.0,11,18302.21865268574,93,FixedDeposit
43,19706.95,36376.35891566549,4101.64,0.0,13,11891.63715690023,38,CreditCard
44,97371.17,31994.77900137938,778.94,50924.39735030157,9,3537.296168955934,206,PersonalLoan
44,61584.86,6898.22540707258,5239.65,0.0,6,9222.624405778048,262,FixedDeposit
42,30727.36,45134.0494434963,10670.57,29520.86970335146,14,931.8628241012827,216,Insurance
65,16823.6,28304.36296759316,1430.37,0.0,8,9556.582779320031,282,DebitCard
63,23810.16,8115.432221614154,2340.6,43765.90399170661,9,11218.02870603802,122,FXTransfer
48,43675.76,14870.49182373634,7346.19,0.0,14,11858.17689982294,118,FixedDeposit
61,56859.1,25063.57188150695,6625.5,54479.51534689602,4,31703.87925180278,222,InvestmentFund
49,17388.51,2826.299391541433,5693.19,0.0,14,20296.44762029625,214,FXTransfer
68,25361.83,50982.14095789267,2345.05,0.0,7,5674.200631598594,259,PersonalLoan
42,11391.67,65724.49514490296,7622.34,74341.59483406227,7,10770.80230275845,209,FXTransfer
63,89535.07,25697.99767250959,5782.67,0.0,11,7484.897701309657,66,InvestmentFund
34,33157.41,16059.82945503372,4811.28,0.0,9,6320.238335204036,202,InvestmentFund
62,25126.13,44181.79078625875,3111.21,48832.29851246905,6,9676.113007303411,252,SavingsAccount
73,73314.65,16455.20405350537,7212.67,143987.3626598789,15,5531.349778930713,339,Insurance
75,33740.72,15494.40860196298,2033.85,72981.00729766661,8,3765.597267355037,5,SavingsAccount
37,17039.95,37155.96210392718,3808.42,70189.9156686576,6,13825.32754583145,235,Insurance
37,89487.29,20058.64072552254,3587.0,138201.8028930746,6,2165.321358002866,364,CreditCard
51,62542.91,13027.45213881032,18082.72,0.0,4,12431.30551602381,43,FixedDeposit
33,56672.36,50846.17160674871,2412.54,56879.01829968637,14,6929.676277943159,303,FXTransfer
64,17824.58,18363.95370172375,5091.8,75099.0325577509,12,10408.81448482408,145,CreditCard
40,51940.59,44680.21858634661,1111.66,157969.0063000657,14,4001.132669751149,88,PersonalLoan
37,35229.62,33035.18823042871,13449.4,0.0,12,4042.012822615115,11,SavingsAccount
33,39762.54,53154.72425260544,4983.69,73906.07364531829,9,22156.96506749687,164,FixedDeposit
33,29300.65,15403.1694653182,7195.51,19498.54160889451,10,10688.73056995277,12,FXTransfer
21,84753.11,9971.865281579865,4761.36,39446.14659837997,4,18690.56667445716,219,SavingsAccount
68,40511.57,23996.89676227708,3680.61,81665.73100435741,5,3087.047483487126,146,CreditCard
60,49682.94,15275.60010594275,10829.54,57179.7100978599,8,12223.63066974697,35,CreditCard
33,53544.91,18877.48009206395,10599.77,0.0,12,29510.43250275691,183,CreditCard
58,22945.21,73867.65902987523,2096.95,0.0,12,7219.713761281998,329,PersonalLoan
34,39816.39,27931.96450198408,4753.54,33225.40483034841,14,24852.25753051773,64,FXTransfer
28,88940.93,29600.61643997413,8509.61,0.0,7,16487.13284778793,326,FXTransfer
56,23204.75,20188.78859236041,7353.68,0.0,10,8761.180162414708,270,DebitCard
33,27525.01,30649.7126306928,16365.79,74789.97956774896,14,5763.913482897482,333,SavingsAccount
18,73072.94,51347.79309128349,6890.95,60759.4669159868,13,14050.67401391301,249,Insurance
53,47451.56,33990.68395203755,4506.62,0.0,9,4233.739084168247,113,DebitCard
73,23010.87,5306.975278655597,4647.0,0.0,12,4726.209806320179,316,PersonalLoan
44,14179.58,20468.00650484943,3623.89,0.0,10,5223.590972915245,341,FixedDeposit
21,32251.81,4508.290486529816,4601.68,31786.82919978623,4,3448.956607677026,29,InvestmentFund
69,31006.78,68765.58800962463,649.14,96677.4870564879,12,11147.24876706204,265,Insurance
45,12158.52,30411.23243127582,125.55,64371.38054912325,12,1377.987363419772,93,SavingsAccount
20,61102.25,12944.16617898102,7537.62,77432.50111498738,12,2338.556459052935,24,SavingsAccount
45,24160.16,8353.445615396586,1260.42,0.0,11,3381.376990248223,224,PersonalLoan
53,17602.61,56502.19950698932,4319.47,67949.85174247918,11,13402.72535627836,109,CreditCard
36,43081.51,37883.41565328845,3277.39,41657.589516925,8,21388.04202044833,134,SavingsAccount
70,32357.47,6060.714621998373,3501.64,57236.53078459702,15,1472.033706377012,153,Insurance
66,52862.3,38601.47235866418,5395.08,30413.47603852781,11,6371.975842282751,63,CreditCard
49,57480.54,50192.76538375027,2715.74,0.0,10,18539.14864803584,63,InvestmentFund
55,14291.53,62582.09323458172,4666.93,38803.3334657069,8,5179.340247159111,229,PersonalLoan
58,17407.89,56368.31409877472,1096.66,43973.46697181377,15,10491.84371159449,118,DebitCard
29,34405.98,40933.96050677309,6372.51,36159.57873193353,10,2678.822811436719,183,PersonalLoan
28,37281.79,12186.59136808755,2038.41,71059.27878864271,12,11808.36363964344,207,PersonalLoan
20,36146.16,15747.80215768037,1848.96,49646.81410587068,13,4351.316081452331,80,PersonalLoan
66,60507.87,25797.06925113627,4630.87,67730.1601044458,7,1026.628059575162,35,SavingsAccount
32,48987.69,32446.16754348173,5138.37,0.0,8,2425.012934738391,143,FixedDeposit
21,26551.44,46479.96659694286,6200.25,0.0,10,11275.37373862326,84,PersonalLoan
47,43654.97,14787.52933078787,7995.69,0.0,11,3460.192694549417,303,SavingsAccount
18,54837.61,41504.86947010834,7915.63,45030.33485303474,10,6696.736754351076,113,FXTransfer
70,33197.55,6184.136148654626,3967.06,96140.5668922771,15,13879.92038313276,360,CreditCard
29,24551.19,5519.988466060663,4350.5,157915.698717191,7,7647.478197147737,148,FixedDeposit
65,98767.74,24802.98640055691,4849.91,0.0,10,2810.776659776134,42,FXTransfer
52,75761.75,37612.15212360422,3016.28,41001.2632716882,5,10049.4660840416,238,FXTransfer
33,7690.94,10292.33627671544,1222.35,66122.09494942614,11,1325.289746014363,39,Insurance
35,39496.63,28653.48583106001,654.45,32622.08093571885,8,6112.765501723921,74,PersonalLoan
45,37459.18,15766.97930514723,2400.66,115503.4973016878,7,12131.04411914728,348,PersonalLoan
42,16087.36,7006.233784175541,3705.24,38760.82606974106,8,4704.65658101718,190,Insurance
45,11016.02,10105.25305761224,3535.18,16467.3687069418,7,2585.048583453488,151,InvestmentFund
19,15018.36,14554.98746825161,18224.69,0.0,4,8148.428033374617,274,SavingsAccount
27,24424.62,23341.08192501362,1282.54,91666.91191424053,11,1520.477145549333,255,InvestmentFund
68,52479.18,18894.51826292729,7119.42,0.0,10,14181.98940703585,82,SavingsAccount
51,31519.67,22319.17079487618,2025.73,0.0,10,7663.261182622728,205,DebitCard
33,11146.56,19848.65239103105,11976.26,55258.91171048349,17,23676.91924684234,261,Insurance
19,42028.42,34471.89549721863,3011.6,125412.1128531229,10,23228.06580599043,186,PersonalLoan
69,49948.09,1454.683318189601,5902.76,0.0,12,4156.767948735838,173,Insurance
71,59681.64,63548.45338700224,754.59,0.0,8,2564.774039472907,109,InvestmentFund
58,22409.36,63101.32048216494,5458.39,59911.75604064148,10,7407.062511838587,210,DebitCard
43,18071.15,9854.342470341782,17168.35,0.0,9,9048.500952340351,331,FixedDeposit
39,27308.21,22422.79334823835,1909.59,0.0,6,11830.02560816118,269,DebitCard
67,27482.75,22661.83162291185,4321.52,57150.0455417897,13,19689.01157006074,85,SavingsAccount
59,47453.76,12687.22711081794,11562.38,0.0,12,20238.25222697675,325,FixedDeposit
19,15548.02,30395.56574125427,15166.84,0.0,16,4587.135321890652,270,InvestmentFund
23,92160.12,16523.82009616326,2250.79,47300.01802403622,14,3874.096166475467,8,InvestmentFund
59,35518.0,43144.02246325077,2674.89,0.0,14,10054.38148388161,119,DebitCard
27,20180.31,7178.576543267876,1569.87,0.0,7,3693.349221360255,52,FXTransfer
56,12647.37,27092.1419005604,16136.0,25255.12469645037,13,14384.83018108382,45,FixedDeposit
36,43491.66,8564.380596149576,11233.33,73817.45348283938,17,24172.58856001508,102,SavingsAccount
26,42862.56,10020.07962678422,668.71,32754.17645022791,7,4125.141326344492,139,DebitCard
32,25015.83,19552.43678049741,543.61,55707.69982799305,5,2576.691706749708,6,PersonalLoan
48,17706.72,20580.26659368824,1613.45,0.0,17,10062.94101268557,69,CreditCard
71,35080.46,2227.546028714851,1262.52,0.0,8,3776.125211847335,145,DebitCard
43,30993.59,22493.91381717989,5624.08,0.0,11,2906.860003297408,53,SavingsAccount
21,108950.26,19992.36195321193,1886.96,53503.24469176646,11,23236.14390383971,2,DebitCard
48,47055.91,27491.34786637357,1434.43,0.0,11,2407.210320282549,172,FixedDeposit
43,99416.83,16524.18168388983,8052.16,0.0,9,6434.047671211428,279,PersonalLoan
33,8086.86,70911.7396657375,10003.95,61152.5680490083,11,1571.067046807776,35,DebitCard
43,9323.5,7378.681530161579,1315.3,27190.18570301279,16,2561.656999882884,302,SavingsAccount
46,73590.92,12436.24363742128,3109.36,0.0,16,19060.70820267517,61,DebitCard
42,47899.05,11266.19643898968,9359.46,30910.76614716012,10,7229.624347289385,26,PersonalLoan
18,8078.66,45065.12362857047,1726.21,0.0,8,8400.290545616263,347,FixedDeposit
47,47227.63,29559.69448390306,2558.58,91545.55355497672,9,8379.934770983435,245,CreditCard
42,42925.48,19055.656155553,2003.02,76517.65602728806,8,1634.402511456709,149,SavingsAccount
66,37997.27,33368.84365661671,4294.49,0.0,10,13909.71680957446,48,InvestmentFund
45,22082.04,48167.80380679703,1837.96,0.0,13,4374.883632304307,76,InvestmentFund
66,69764.14,19104.64427990421,9627.3,54859.16299423637,9,9318.73554608456,60,CreditCard
19,77919.0,15669.13248645194,1211.29,0.0,13,15486.14898716476,163,FixedDeposit
49,53406.55,9090.893349333048,5124.34,0.0,8,8669.322586779774,49,FXTransfer
21,34508.6,7430.022586614527,10281.78,39687.1172926324,12,2044.168188816326,168,InvestmentFund
45,25713.42,29133.0732138191,4075.14,131731.2954857675,8,32540.12008444555,327,CreditCard
23,19531.55,17060.38671322034,19156.88,70983.91239471735,4,18692.21067976395,265,PersonalLoan
72,40712.03,20963.67558023494,3198.97,28609.42714426846,8,5971.73872660791,309,InvestmentFund
28,72492.01,19625.84711620507,790.54,0.0,8,8271.997491141492,173,InvestmentFund
43,57892.21,30147.81886312379,2632.97,60666.10788762139,10,3173.567884565377,43,SavingsAccount
75,36386.25,32352.03927404749,12164.81,0.0,10,11524.75079168669,93,FixedDeposit
58,24556.4,21413.16205304987,9394.72,0.0,2,13445.79375235463,118,FixedDeposit
36,33016.04,18075.3873383453,9275.75,29901.62201439812,9,1891.221211869546,125,Insurance
41,52534.51,40843.71051069692,3592.63,0.0,8,4090.231345398372,254,InvestmentFund
59,13331.1,55364.0044651542,3356.74,61399.94446815928,9,20835.39295853183,299,FixedDeposit
50,25203.41,8682.73165509065,1544.41,23766.33016026008,8,10343.23775371811,165,SavingsAccount
27,39528.13,9123.773713246306,12049.6,0.0,10,6086.485198897698,94,InvestmentFund
42,15714.04,29589.54424310756,1024.41,111389.1283493205,9,1304.697787662465,348,PersonalLoan
28,29764.27,55278.14657787643,6496.09,83187.22486423915,16,15221.28257522525,99,SavingsAccount
58,20096.54,39787.03791134353,1401.29,48999.32198770824,7,1046.009283647158,240,CreditCard
66,21581.93,8902.883356641181,1677.49,31414.62192492869,4,16898.55366292245,234,Insurance
19,17058.63,27121.91172322574,1094.75,24026.76991201274,7,11953.80187382989,277,FXTransfer
19,35379.77,41959.05459749996,321.11,0.0,15,24733.18608487082,73,FixedDeposit
65,105449.31,6352.466195938686,3762.2,0.0,7,2076.192756041507,160,InvestmentFund
48,36193.05,10471.26309645544,18119.29,41134.7561576287,8,3830.77511264753,256,PersonalLoan
31,20313.7,20832.87823264315,2764.51,90600.94272565843,16,23558.85554133667,364,CreditCard
67,34877.2,15538.79202596019,2574.52,78071.06832093428,10,4549.724341528134,188,FixedDeposit
64,45361.99,9164.75919439332,777.53,50027.47619076735,13,2582.031030682022,40,PersonalLoan
59,33304.77,10961.15246232356,16866.84,0.0,6,10967.47314020156,24,FixedDeposit
45,47084.49,31782.18172470156,8395.35,0.0,12,987.366774376903,257,PersonalLoan
67,12545.57,23339.62121514321,8226.16,122867.0886938335,15,28700.87818951077,67,CreditCard
32,76523.92,15879.38715735006,10937.17,55497.26539166814,3,13005.49827943156,160,Insurance
73,18002.98,12999.19607234642,3523.15,105783.8017235729,9,1910.034549408497,79,FXTransfer
40,92664.95,10136.72502090177,2719.72,83866.36588777807,9,6780.436361123642,26,FixedDeposit
